mean,var,mu,sigma
0.01769965421441884,0.00016032073807615232,-4.240845027429266,0.6428605633067621
0.01769965421441884,0.00017034077795591185,-4.251313296931982,0.6589432774226618
0.01769965421441884,0.00018036081783567135,-4.261566884125499,0.6743244154318848
0.01769965421441884,0.00019038085771543088,-4.271614417719486,0.6890634836033084
0.01769965421441884,0.0002004008975951904,-4.2814640164361295,0.7032124016744966
0.01769965421441884,0.00021042093747494992,-4.291123328424314,0.7168167868048173
0.01769965421441884,0.00022044097735470942,-4.300599566938228,0.7299169698486333
0.01769965421441884,0.00023046101723446895,-4.309899542697358,0.7425488094336093
0.01769965421441884,0.00024048105711422848,-4.319029693291535,0.7547443511412489
0.01769965421441884,0.00025050109699398796,-4.327996109949027,0.7665323665016432
0.01769965421441884,0.00026052113687374747,-4.336804561946456,0.7779387976502184
0.01769965421441884,0.000270541176753507,-4.345460518905522,0.7889871271494858
0.01769965421441884,0.00028056121663326653,-4.353969171192336,0.7996986878701429
0.01769965421441884,0.00029058125651302603,-4.362335448609883,0.8100929244329459
0.01769965421441884,0.00030060129639278554,-4.370564037552168,0.8201876151838019
0.01769965421441884,0.0003106213362725451,-4.378659396769519,0.8299990617678996
0.01769965421441884,0.0003206413761523046,-4.386625771877824,0.8395422519160096
0.017797442358697395,1e-10,-4.028700677575489,0.0005618784434969482
0.017797442358697395,1.002013987975952e-05,-4.04427265451473,0.17647739114647976
0.017797442358697395,2.004017975951904e-05,-4.05937427055201,0.24768427818581668
0.017797442358697395,3.006021963927856e-05,-4.074033109600189,0.30110659201815465
0.017797442358697395,4.008025951903808e-05,-4.088274398082134,0.34517786244293847
0.017797442358697395,5.0100299398797595e-05,-4.102121266153349,0.3831990251332908
0.017797442358697395,6.012033927855712e-05,-4.115594973716626,0.41687996832381047
0.017797442358697395,7.014037915831663e-05,-4.128715106774034,0.44724621195095204
0.017797442358697395,8.016041903807615e-05,-4.141499748668571,0.4749720601188557
0.017797442358697395,9.018045891783567e-05,-4.153965629973072,0.5005299396665032
0.017797442358697395,0.00010020049879759518,-4.166128260143821,0.5242666123682198
0.017797442358697395,0.0001102205386773547,-4.178002043537929,0.5464458322947177
0.017797442358697395,0.00012024057855711423,-4.189600381971398,0.5672739413186577
0.017797442358697395,0.00013026061843687375,-4.200935765649139,0.5869160858714689
0.017797442358697395,0.00014028065831663328,-4.212019854014028,0.6055069517226566
0.017797442358697395,0.00015030069819639279,-4.222863547827092,0.6231581309832946
0.017797442358697395,0.00016032073807615232,-4.233477053595929,0.639963333127974
0.017797442358697395,0.00017034077795591185,-4.24386994130586,0.6560021670452986
0.017797442358697395,0.00018036081783567135,-4.254051196272251,0.671342947457491
0.017797442358697395,0.00019038085771543088,-4.264029265818061,0.6860448179182826
0.017797442358697395,0.0002004008975951904,-4.273812101384214,0.7001593842296454
0.017797442358697395,0.00021042093747494992,-4.283407196598803,0.713731990143369
0.017797442358697395,0.00022044097735470942,-4.2928216217617186,0.7268027270723778
0.017797442358697395,0.00023046101723446895,-4.302062055142277,0.739407242891873
0.017797442358697395,0.00024048105711422848,-4.311134811436873,0.7515773968329241
0.017797442358697395,0.00025050109699398796,-4.32004586769041,0.7633417949629291
0.017797442358697395,0.00026052113687374747,-4.32880088694798,0.7747262319376877
0.017797442358697395,0.000270541176753507,-4.337405239871228,0.785754058404323
0.017797442358697395,0.00028056121663326653,-4.345864024525984,0.7964464888543209
0.017797442358697395,0.00029058125651302603,-4.354182084523759,0.8068228613542914
0.017797442358697395,0.00030060129639278554,-4.362364025678739,0.8169008580690107
0.017797442358697395,0.0003106213362725451,-4.370414231323701,0.8266966935967571
0.017797442358697395,0.0003206413761523046,-4.378336876412375,0.836225276693522
0.017895230502975954,1e-10,-4.023221210121103,0.00055880806998663
0.017895230502975954,1.002013987975952e-05,-4.038626054290904,0.17552777730621896
0.017895230502975954,2.004017975951904e-05,-4.0535704315218295,0.2463711733704111
0.017895230502975954,3.006021963927856e-05,-4.068081072418988,0.2995330313374971
0.017895230502975954,4.008025951903808e-05,-4.082182445481175,0.3433988686449101
0.017895230502975954,5.0100299398797595e-05,-4.095897005358111,0.3812504462167566
0.017895230502975954,6.012033927855712e-05,-4.109245407958586,0.4147875455476273
0.017895230502975954,7.014037915831663e-05,-4.122246697583213,0.44502953518915933
0.017895230502975954,8.016041903807615e-05,-4.1349184703372694,0.47264662560817317
0.017895230502975954,9.018045891783567e-05,-4.147277017342522,0.49810834836338314
0.017895230502975954,0.00010020049879759518,-4.159337450672565,0.5217593251388842
0.017895230502975954,0.0001102205386773547,-4.171113814453866,0.5438616744467165
0.017895230502975954,0.00012024057855711423,-4.18261918318119,0.5646204551613712
0.017895230502975954,0.00013026061843687375,-4.193865748973414,0.58419978600739
0.017895230502975954,0.00014028065831663328,-4.204864899229866,0.6027335153150071
0.017895230502975954,0.00015030069819639279,-4.2156272859272725,0.620332542979005
0.017895230502975954,0.00016032073807615232,-4.2261628876143975,0.6370899993352969
0.017895230502975954,0.00017034077795591185,-4.236481065008764,0.6530850036877136
0.017895230502975954,0.00018036081783567135,-4.246590610971776,0.6683854531389835
0.017895230502975954,0.00019038085771543088,-4.256499795530851,0.6830501321908624
0.017895230502975954,0.0002004008975951904,-4.266216406526197,0.6971303357885437
0.017895230502975954,0.00021042093747494992,-4.275747786382767,0.7106711368768164
0.017895230502975954,0.00022044097735470942,-4.2851008654423675,0.723712389633471
0.017895230502975954,0.00023046101723446895,-4.294282192234993,0.7362895330603586
0.017895230502975954,0.00024048105711422848,-4.303297961020565,0.7484342416441027
0.017895230502975954,0.00025050109699398796,-4.312154036891218,0.7601749573661902
0.017895230502975954,0.00026052113687374747,-4.3208559786889165,0.7715373285863016
0.017895230502975954,0.000270541176753507,-4.329409059962649,0.7825445750559853
0.017895230502975954,0.00028056121663326653,-4.337818288163069,0.7932177937681368
0.017895230502975954,0.00029058125651302603,-4.346088422249516,0.8035762169970475
0.017895230502975954,0.00030060129639278554,-4.354223988864455,0.8136374313864648
0.017895230502975954,0.0003106213362725451,-4.362229297212939,0.823417565060481
0.017895230502975954,0.0003206413761523046,-4.3701084527695775,0.8329314482977628
0.01799301864725451,1e-10,-4.01777160369142,0.0005557710700934647
0.01799301864725451,1.002013987975952e-05,-4.03301197814027,0.17458825212247714
0.01799301864725451,2.004017975951904e-05,-4.047801522335609,0.24507171638085987
0.01799301864725451,3.006021963927856e-05,-4.0621661440264765,0.2979754848164448
0.01799301864725451,4.008025951903808e-05,-4.076129579946226,0.34163761706096474
0.01799301864725451,5.0100299398797595e-05,-4.089713631804388,0.37932092627143194
0.01799301864725451,6.012033927855712e-05,-4.10293837105932,0.4127152088514334
0.01799301864725451,7.014037915831663e-05,-4.115822317300147,0.4428337567292434
0.01799301864725451,8.016041903807615e-05,-4.12838259421704,0.4703427366641503
0.01799301864725451,9.018045891783567e-05,-4.140635066456131,0.4957088201867138
0.01799301864725451,0.00010020049879759518,-4.152594460103184,0.5192745147848183
0.01799301864725451,0.0001102205386773547,-4.1642744690913265,0.5413003230012842
0.01799301864725451,0.00012024057855711423,-4.17568784946123,0.5619900358735047
0.01799301864725451,0.00013026061843687375,-4.186846503100776,0.581506756366764
0.01799301864725451,0.00014028065831663328,-4.197761552342553,0.5999835049263834
0.01799301864725451,0.00015030069819639279,-4.208443406591337,0.6175304969645762
0.01799301864725451,0.00016032073807615232,-4.218901821982043,0.6342402900027156
0.01799301864725451,0.00017034077795591185,-4.229145954925087,0.6501915189763829
0.01799301864725451,0.00018036081783567135,-4.239184410275664,0.6654516677039509
0.01799301864725451,0.00019038085771543088,-4.2490252847619345,0.6800791652613037
0.01799301864725451,0.0002004008975951904,-4.258676206221302,0.6941249987871385
0.01799301864725451,0.00021042093747494992,-4.268144369121136,0.7076339729979858
0.01799301864725451,0.00022044097735470942,-4.277436566778353,0.720645707026239
0.01799301864725451,0.00023046101723446895,-4.286559220639269,0.7331954328671036
0.01799301864725451,0.00024048105711422848,-4.2955184069358525,0.7453146418596294
0.01799301864725451,0.00025050109699398796,-4.304319880995516,0.7570316132696666
0.01799301864725451,0.00026052113687374747,-4.312969099448016,0.7683718503398426
0.01799301864725451,0.000270541176753507,-4.321471240544058,0.7793584429431417
0.01799301864725451,0.00028056121663326653,-4.329831222775061,0.7900123714529818
0.01799301864725451,0.00029058125651302603,-4.338053721961725,0.8003527631126737
0.01799301864725451,0.00030060129639278554,-4.346143186960072,0.8103971097053504
0.01799301864725451,0.0003106213362725451,-4.3541038541170405,0.8201614534545759
0.01799301864725451,0.0003206413761523046,-4.361939760593231,0.8296605466605619
0.01799301864725451,0.0003306614160320641,-4.3696547566576935,0.8389079894803894
0.018090806791533066,1e-10,-4.0123515345870056,0.0005527669026238304
0.018090806791533066,1.002013987975952e-05,-4.027430046363057,0.17365865686268706
0.018090806791533066,2.004017975951904e-05,-4.042067115233629,0.24378569860534466
0.018090806791533066,3.006021963927856e-05,-4.056287855315203,0.29643371435726096
0.018090806791533066,4.008025951903808e-05,-4.07011529671846,0.33989385080368384
0.018090806791533066,5.0100299398797595e-05,-4.083570609934008,0.3774101962656205
0.018090806791533066,6.012033927855712e-05,-4.096673300808391,0.4106626815210001
0.018090806791533066,7.014037915831663e-05,-4.109441380618065,0.44065859530181484
0.018090806791533066,8.016041903807615e-05,-4.121891514963034,0.46806010971167517
0.018090806791533066,9.018045891783567e-05,-4.134039154568595,0.49333107089907285
0.018090806791533066,0.00010020049879759518,-4.145898650570753,0.5168118976172503
0.018090806791533066,0.0001102205386773547,-4.157483356442943,0.538761495713199
0.018090806791533066,0.00012024057855711423,-4.168805718379583,0.5593824033131571
0.018090806791533066,0.00013026061843687375,-4.179877355670505,0.5788367193935144
0.018090806791533066,0.00014028065831663328,-4.190709132367576,0.5972566459340483
0.018090806791533066,0.00015030069819639279,-4.201311221351649,0.6147517214945682
0.018090806791533066,0.00016032073807615232,-4.211693161746835,0.6314139370261854
0.018090806791533066,0.00017034077795591185,-4.221863910494248,0.6473214482509699
0.018090806791533066,0.00018036081783567135,-4.231831888783979,0.6625413299902093
0.018090806791533066,0.00019038085771543088,-4.2416050239484475,0.6771316594829492
0.018090806791533066,0.0002004008975951904,-4.251190787339298,0.6911431190830404
0.018090806791533066,0.00021042093747494992,-4.260596228641253,0.7046202478354866
0.018090806791533066,0.00022044097735470942,-4.269828007017707,0.7176024320002338
0.018090806791533066,0.00023046101723446895,-4.278892419432751,0.7301246984198924
0.018090806791533066,0.00024048105711422848,-4.287795426451331,0.7422183568734332
0.018090806791533066,0.00025050109699398796,-4.2965426757822955,0.7539115252745698
0.018090806791533066,0.00026052113687374747,-4.305139523797225,0.7652295629232361
0.018090806791533066,0.000270541176753507,-4.313591055230358,0.776195430827799
0.018090806791533066,0.00028056121663326653,-4.321902101241052,0.7868299936195494
0.018090806791533066,0.00029058125651302603,-4.330077255999435,0.7971522742714264
0.018090806791533066,0.00030060129639278554,-4.3381208919378205,0.8071796703664421
0.018090806791533066,0.0003106213362725451,-4.346037173794636,0.8169281388020068
0.018090806791533066,0.0003206413761523046,-4.35383007156382,0.8264123543999553
0.018090806791533066,0.0003306614160320641,-4.3615033724504535,0.8356458468024264
0.018188594935811625,1e-10,-4.0069606843435155,0.000549795038022673
0.018188594935811625,1.002013987975952e-05,-4.02187988595175,0.17273883608225746
0.018188594935811625,2.004017975951904e-05,-4.036366790322777,0.24251291560060692
0.018188594935811625,3.006021963927856e-05,-4.050445745990979,0.29490748645890813
0.018188594935811625,4.008025951903808e-05,-4.064139100614968,0.33816731778439074
0.018188594935811625,5.0100299398797595e-05,-4.077467414378182,0.37551799203755376
0.018188594935811625,6.012033927855712e-05,-4.090449645676868,0.4086296917029997
0.018188594935811625,7.014037915831663e-05,-4.103103313304934,0.4385037744391961
0.018188594935811625,8.016041903807615e-05,-4.115444638617543,0.4657984658869537
0.018188594935811625,9.018045891783567e-05,-4.1274886705680105,0.49097482086515837
0.018188594935811625,0.00010020049879759518,-4.139249396035805,0.5143711944298236
0.018188594935811625,0.0001102205386773547,-4.150739837474376,0.5362449146950524
0.018188594935811625,0.00012024057855711423,-4.161972139588403,0.5567972815705527
0.018188594935811625,0.00013026061843687375,-4.172957646487061,0.5761894016394912
0.018188594935811625,0.00014028065831663328,-4.183706970542124,0.5945526677021981
0.018188594935811625,0.00015030069819639279,-4.194230053998635,0.6119959489938004
0.018188594935811625,0.00016032073807615232,-4.204536224234686,0.6286106760602509
0.018188594935811625,0.00017034077795591185,-4.214634243440043,0.6444745305034464
0.018188594935811625,0.00018036081783567135,-4.22453235337666,0.6596541823871614
0.018188594935811625,0.00019038085771543088,-4.2342383157940535,0.6742073606655892
0.018188594935811625,0.0002004008975951904,-4.243759448996029,0.688184445900668
0.018188594935811625,0.00021042093747494992,-4.253102660990395,0.7016297140004433
0.018188594935811625,0.00022044097735470942,-4.262274479597791,0.7145823205083768
0.018188594935811625,0.00023046101723446895,-4.271281079848336,0.7270770889556527
0.018188594935811625,0.00024048105711422848,-4.280128308954106,0.7391451491390344
0.018188594935811625,0.00025050109699398796,-4.2888217091103655,0.7508144589765731
0.018188594935811625,0.00026052113687374747,-4.297366538348221,0.7621102349949089
0.018188594935811625,0.000270541176753507,-4.3057677896351745,0.7730553103484263
0.018188594935811625,0.00028056121663326653,-4.314030208397317,0.7836704348016376
0.018188594935811625,0.00029058125651302603,-4.3221583086171425,0.7939745278167541
0.018188594935811625,0.00030060129639278554,-4.330156387643692,0.8039848934370206
0.018188594935811625,0.0003106213362725451,-4.3380285398367056,0.8137174038085728
0.018188594935811625,0.0003206413761523046,-4.345778669153212,0.8231866567759571
0.018188594935811625,0.0003306614160320641,-4.353410500773444,0.8324061119035839
0.01828638308009018,1e-10,-4.0015987396194115,0.0005468549580623152
0.01828638308009018,1.002013987975952e-05,-4.0163611304337525,0.17182863754050942
0.01828638308009018,2.004017975951904e-05,-4.030700135385561,0.24125316698987392
0.01828638308009018,3.006021963927856e-05,-4.044639364356914,0.2933965721090644
0.01828638308009018,4.008025951903808e-05,-4.058200505794417,0.3364577706048068
0.01828638308009018,5.0100299398797595e-05,-4.07140352970983,0.3736440541895206
0.01828638308009018,6.012033927855712e-05,-4.084266864560217,0.40661597230305235
0.01828638308009018,7.014037915831663e-05,-4.09680755193983,0.43636902237805786
0.01828638308009018,8.016041903807615e-05,-4.109041382342132,0.46355753094495783
0.01828638308009018,9.018045891783567e-05,-4.120983014705473,0.48863979496400983
0.01828638308009018,0.00010020049879759518,-4.132646082012672,0.5119521304153989
0.01828638308009018,0.0001102205386773547,-4.144043284852385,0.5337503063383604
0.01828638308009018,0.00012024057855711423,-4.155186474552463,0.5542343988931464
0.01828638308009018,0.00013026061843687375,-4.1660867272496125,0.5735645336932429
0.01828638308009018,0.00014028065831663328,-4.176754410055964,0.5918713035140759
0.01828638308009018,0.00015030069819639279,-4.187199240313296,0.6092629156924899
0.01828638308009018,0.00016032073807615232,-4.197430338783775,0.6258302464559153
0.01828638308009018,0.00017034077795591185,-4.20745627750688,0.6416505083184169
0.01828638308009018,0.00018036081783567135,-4.2172851229517345,0.6567899707783239
0.01828638308009018,0.00019038085771543088,-4.226924475009145,0.6713060180199593
0.01828638308009018,0.0002004008975951904,-4.236381502295578,0.6852487317775049
0.01828638308009018,0.00021042093747494992,-4.245662974179898,0.6986621273343209
0.01828638308009018,0.00022044097735470942,-4.254775289891311,0.711585131656182
0.01828638308009018,0.00023046101723446895,-4.2637245050220045,0.7240523667909188
0.01828638308009018,0.00024048105711422848,-4.27251635569939,0.7360947841211101
0.01828638308009018,0.00025050109699398796,-4.2811562806696255,0.7477401829183534
0.01828638308009018,0.00026052113687374747,-4.289649441505288,0.7590136381001976
0.01828638308009018,0.000270541176753507,-4.298000741125258,0.7699378559741289
0.01828638308009018,0.00028056121663326653,-4.306214840793168,0.7805334723109955
0.01828638308009018,0.00029058125651302603,-4.314296175741999,0.7908193038207404
0.01828638308009018,0.00030060129639278554,-4.322248969555941,0.800812561666839
0.01828638308009018,0.0003106213362725451,-4.33007724742629,0.8105290338193338
0.01828638308009018,0.0003206413761523046,-4.337784848385519,0.8199832416473893
0.01828638308009018,0.0003306614160320641,-4.345375436612622,0.8291885750761202
0.018384171224368737,1e-10,-3.996265392086675,0.0005439461555411961
0.018384171224368737,1.002013987975952e-05,-4.010873419718672,0.17092791211915914
0.018384171224368737,2.004017975951904e-05,-4.025066745694829,0.24000625636372364
0.018384171224368737,3.006021963927856e-05,-4.038868267103872,0.2919007466790986
0.018384171224368737,4.008025951903808e-05,-4.052299035529615,0.33476496645154147
0.018384171224368737,5.0100299398797595e-05,-4.065378450203128,0.37178812798464517
0.018384171224368737,6.012033927855712e-05,-4.078124426528542,0.40462126088622
0.018384171224368737,7.014037915831663e-05,-4.090553543656754,0.4342540719643033
0.018384171224368737,8.016041903807615e-05,-4.102681174157198,0.4613370351689369
0.018384171224368737,9.018045891783567e-05,-4.114521598332058,0.48632572250312645
0.018384171224368737,0.00010020049879759518,-4.126088105305162,0.5095544350846085
0.018384171224368737,0.0001102205386773547,-4.137393082680161,0.5312774012362964
0.018384171224368737,0.00012024057855711423,-4.148448096284844,0.5516934876122418
0.018384171224368737,0.00013026061843687375,-4.1592639612886,0.5709618501102074
0.018384171224368737,0.00014028065831663328,-4.169850805789288,0.5892122905054226
0.018384171224368737,0.00015030069819639279,-4.1802181278065875,0.606552361562665
0.018384171224368737,0.00016032073807615232,-4.190374846485638,0.6230723911997286
0.018384171224368737,0.00017034077795591185,-4.200329348202713,0.6388491278146163
0.018384171224368737,0.00018036081783567135,-4.210089528170133,0.6539484444849893
0.018384171224368737,0.00019038085771543088,-4.219662828057583,0.6684273841033416
0.018384171224368737,0.0002004008975951904,-4.2290562700789245,0.6823357325114365
0.018384171224368737,0.00021042093747494992,-4.238276487935671,0.695717246857812
0.018384171224368737,0.00022044097735470942,-4.2473297549586615,0.7086106276520223
0.018384171224368737,0.00023046101723446895,-4.256222009746944,0.72105029727333
0.018384171224368737,0.00024048105711422848,-4.264958879566339,0.7330670302480862
0.018384171224368737,0.00025050109699398796,-4.27354570173854,0.7446884685431557
0.018384171224368737,0.00026052113687374747,-4.281987543224354,0.7559395466257727
0.018384171224368737,0.000270541176753507,-4.2902892185810115,0.7668428449598351
0.018384171224368737,0.00028056121663326653,-4.298455306452893,0.7774188861931876
0.018384171224368737,0.00029058125651302603,-4.3064901647371,0.7876863850405631
0.018384171224368737,0.00030060129639278554,-4.314397944549635,0.7976624604451068
0.018384171224368737,0.0003106213362725451,-4.322182603104249,0.8073628167760566
0.018384171224368737,0.0003206413761523046,-4.329847915603975,0.8168018994297331
0.018384171224368737,0.0003306614160320641,-4.337397486234824,0.8259930291314322
0.018384171224368737,0.00034068145591182366,-4.344834758341766,0.8349485184055377
0.018481959368647296,1e-10,-3.990960338324414,0.0005410681339921753
0.018481959368647296,1.002013987975952e-05,-4.0054163999500325,0.170036513743259
0.018481959368647296,2.004017975951904e-05,-4.019466223833988,0.23877199118379303
0.018481959368647296,3.006021963927856e-05,-4.033132019107154,0.29041978982191613
0.018481959368647296,4.008025951903808e-05,-4.0464342219867495,0.33308866699333395
0.018481959368647296,5.0100299398797595e-05,-4.059391679599999,0.3699499632462403
0.018481959368647296,6.012033927855712e-05,-4.072021810583938,0.402645299579882
0.018481959368647296,7.014037915831663e-05,-4.08434074589562,0.4321586605601438
0.018481959368647296,8.016041903807615e-05,-4.096363452688724,0.45913671328194344
0.018481959368647296,9.018045891783567e-05,-4.108103843642964,0.48403233713443733
0.018481959368647296,0.00010020049879759518,-4.119574873749335,0.5071778421861187
0.018481959368647296,0.0001102205386773547,-4.130788626239657,0.5288259341080122
0.018481959368647296,0.00012024057855711423,-4.141756389089548,0.5491742840710888
0.018481959368647296,0.00013026061843687375,-4.152488723309152,0.5683810893442902
0.018481959368647296,0.00014028065831663328,-4.162995524057293,0.586575369599239
0.018481959368647296,0.00015030069819639279,-4.173286075465453,0.6038640302558206
0.018481959368647296,0.00016032073807615232,-4.1833690999328415,0.6203368568540644
0.018481959368647296,0.00017034077795591185,-4.193252802548446,0.6360701385875525
0.018481959368647296,0.00018036081783567135,-4.202944911206925,0.6511293562109959
0.018481959368647296,0.00019038085771543088,-4.212452712909759,0.6655712147662441
0.018481959368647296,0.0002004008975951904,-4.221783086678842,0.6794452071091397
0.018481959368647296,0.00021042093747494992,-4.230942533454931,0.6927948347207555
0.018481959368647296,0.00022044097735470942,-4.239937203306432,0.7056585737584162
0.018481959368647296,0.00023046101723446895,-4.248772920233781,0.7180706487341342
0.018481959368647296,0.00024048105711422848,-4.257455204819939,0.7300616588657253
0.018481959368647296,0.00025050109699398796,-4.265989294947629,0.7416590901493458
0.018481959368647296,0.00026052113687374747,-4.274380164778011,0.7528877377550506
0.018481959368647296,0.000270541176753507,-4.28263254216296,0.7637700573024692
0.018481959368647296,0.00028056121663326653,-4.290750924643606,0.7743264591844382
0.018481959368647296,0.00029058125651302603,-4.298739594170644,0.7845755568759356
0.018481959368647296,0.00030060129639278554,-4.3066026306670615,0.7945343777584584
0.018481959368647296,0.0003106213362725451,-4.3143439245408315,0.8042185431756467
0.018481959368647296,0.0003206413761523046,-4.321967188243619,0.8136424230539697
0.018481959368647296,0.0003306614160320641,-4.329475966961501,0.8228192693592546
0.018481959368647296,0.00034068145591182366,-4.336873648514729,0.8317613318346524
0.01857974751292585,1e-10,-3.9856832797152886,0.0005382204074000485
0.01857974751292585,1.002013987975952e-05,-3.999989723361285,0.16915429930451079
0.01857974751292585,2.004017975951904e-05,-4.0138981795225295,0.23755018268923533
0.01857974751292585,3.006021963927856e-05,-4.027430193229167,0.288953485372584
0.01857974751292585,4.008025951903808e-05,-4.040605606011073,0.33142863828096575
0.01857974751292585,5.0100299398797595e-05,-4.053442730883331,0.3681293142596653
0.01857974751292585,6.012033927855712e-05,-4.065958505424736,0.40068783497892896
0.01857974751292585,7.014037915831663e-05,-4.078168626160204,0.4300825299533095
0.01857974751292585,8.016041903807615e-05,-4.090087666922006,0.4569563043603208
0.01857974751292585,9.018045891783567e-05,-4.1017291834285965,0.4817593767720796
0.01857974751292585,0.00010020049879759518,-4.113105805963159,0.5048220896285623
0.01857974751292585,0.0001102205386773547,-4.124229321740753,0.526395643724505
0.01857974751292585,0.00012024057855711423,-4.135110748310844,0.5466765285544243
0.01857974751292585,0.00013026061843687375,-4.145760399141141,0.5658219936807961
0.01857974751292585,0.00014028065831663328,-4.156187942361334,0.5839602854418249
0.01857974751292585,0.00015030069819639279,-4.1664024535053255,0.6011976690417886
0.01857974751292585,0.00016032073807615232,-4.176412462973022,0.6176233934985574
0.01857974751292585,0.00017034077795591185,-4.186225998833657,0.6333132936532622
0.01857974751292585,0.00018036081783567135,-4.1958506255087675,0.6483324619885739
0.01857974751292585,0.00019038085771543088,-4.205293478801832,0.6627372691001265
0.01857974751292585,0.0002004008975951904,-4.214561297680916,0.6765769177354942
0.01857974751292585,0.00021042093747494992,-4.223660453168958,0.6898946561530586
0.01857974751292585,0.00022044097735470942,-4.232596974651898,0.7027287382442999
0.01857974751292585,0.00023046101723446895,-4.2413765738767415,0.7151131924416667
0.01857974751292585,0.00024048105711422848,-4.250004666878785,0.7270784441916834
0.01857974751292585,0.00025050109699398796,-4.258486394048793,0.7386518248459252
0.01857974751292585,0.00026052113687374747,-4.2668266385263225,0.7498579914245593
0.01857974751292585,0.000270541176753507,-4.275030043083987,0.7607192756980754
0.01857974751292585,0.00028056121663326653,-4.283101025648843,0.7712559766694299
0.01857974751292585,0.00029058125651302603,-4.291043793590808,0.7814866073275006
0.01857974751292585,0.00030060129639278554,-4.2988623568938165,0.7914281041498734
0.01857974751292585,0.0003106213362725451,-4.306560540312922,0.8010960060295352
0.01857974751292585,0.0003206413761523046,-4.31414199460963,0.810504607926377
0.01857974751292585,0.0003306614160320641,-4.321610206948069,0.8196670934878183
0.01857974751292585,0.00034068145591182366,-4.328968510526101,0.8285956500627026
0.01867753565720441,1e-10,-3.980433922344639,0.0005354024999279365
0.01867753565720441,1.002013987975952e-05,-3.9945930481359557,0.16828112858686917
0.01867753565720441,2.004017975951904e-05,-4.00836222944668,0.23634064580583736
0.01867753565720441,3.006021963927856e-05,-4.021762370127885,0.28750162125165024
0.01867753565720441,4.008025951903808e-05,-4.0348127369188145,0.3297846506497649
0.01867753565720441,5.0100299398797595e-05,-4.047531126056699,0.36632593967661603
0.01867753565720441,6.012033927855712e-05,-4.059934009216395,0.398748618053214
0.01867753565720441,7.014037915831663e-05,-4.072036661782818,0.4280254262683401
0.01867753565720441,8.016041903807615e-05,-4.083853275962108,0.4547955517491065
0.01867753565720441,9.018045891783567e-05,-4.095397060832367,0.4795065835119399
0.01867753565720441,0.00010020049879759518,-4.106680331102832,0.502486919404101
0.01867753565720441,0.0001102205386773547,-4.117714586077001,0.5239862728359973
0.01867753565720441,0.00012024057855711423,-4.12851058008913,0.5441999652194214
0.01867753565720441,0.00013026061843687375,-4.139078385495667,0.563284309170683
0.01867753565720441,0.00014028065831663328,-4.149427449146408,0.581366786340066
0.01867753565720441,0.00015030069819639279,-4.159566643128897,0.5985530287487925
0.01867753565720441,0.00016032073807615232,-4.169504310469126,0.6149317546726714
0.01867753565720441,0.00017034077795591185,-4.179248306378418,0.6305783493931544
0.01867753565720441,0.00018036081783567135,-4.188806035557405,0.645557521125242
0.01867753565720441,0.00019038085771543088,-4.19818448600092,0.659925309386145
0.01867753565720441,0.0002004008975951904,-4.207390259690439,0.6737306296639899
0.01867753565720441,0.00021042093747494992,-4.216429600511706,0.6870164794165939
0.01867753565720441,0.00022044097735470942,-4.225308419693279,0.6998208923382594
0.01867753565720441,0.00023046101723446895,-4.234032319025532,0.7121777025557764
0.01867753565720441,0.00024048105711422848,-4.242606612088541,0.7241171632710011
0.01867753565720441,0.00025050109699398796,-4.25103634369029,0.7356664525089742
0.01867753565720441,0.00026052113687374747,-4.2593263076932635,0.7468500902812326
0.01867753565720441,0.000270541176753507,-4.267481063387154,0.7576902854998655
0.01867753565720441,0.00028056121663326653,-4.275504950547697,0.7682072266400215
0.01867753565720441,0.00029058125651302603,-4.283402103306149,0.7784193269561444
0.01867753565720441,0.00030060129639278554,-4.291176462940396,0.7883434326785193
0.01867753565720441,0.0003106213362725451,-4.298831789686759,0.7979950008239883
0.01867753565720441,0.0003206413761523046,-4.306371673661111,0.8073882518892517
0.01867753565720441,0.0003306614160320641,-4.313799544968715,0.8165363016449356
0.01867753565720441,0.00034068145591182366,-4.321118683074033,0.8254512754333995
0.018775323801482967,1e-10,-3.9752119769022616,0.0005326139456522247
0.018775323801482967,1.002013987975952e-05,-3.98922603827179,0.16741686419435714
0.018775323801482967,2.004017975951904e-05,-4.002857997095001,0.23514319905771017
0.018775323801482967,3.006021963927856e-05,-4.0161281380709015,0.2860639893710752
0.018775323801482967,4.008025951903808e-05,-4.029055172295112,0.3281564786246276
0.018775323801482967,5.0100299398797595e-05,-4.04165639593037,0.3645396024217826
0.018775323801482967,6.012033927855712e-05,-4.053947829368843,0.39682740405720046
0.018775323801482967,7.014037915831663e-05,-4.0659443396955,0.4259870998799047
0.018775323801482967,8.016041903807615e-05,-4.077659748800868,0.45265420297930337
0.018775323801482967,9.018045891783567e-05,-4.089106929115014,0.4772737035529189
0.018775323801482967,0.00010020049879759518,-4.100297888625579,0.5001720775135788
0.018775323801482967,0.0001102205386773547,-4.111243846587786,0.5215975681007944
0.018775323801482967,0.00012024057855711423,-4.12195530112314,0.5417443420280188
0.018775323801482967,0.00013026061843687375,-4.132442089727813,0.5607677855661086
0.018775323801482967,0.00014028065831663328,-4.142713443564829,0.5787946241999391
0.018775323801482967,0.00015030069819639279,-4.15277803629098,0.5959298637046565
0.018775323801482967,0.00016032073807615232,-4.162644028065652,0.6122616973193703
